hospital_name,hospital_ein,code,code_type,description,setting,billing_class,payer_name,plan_name,rate_type,rate_dollar,rate_percent,contracting_method,last_updated_on,source_file
University of Maryland Medical Center,52-1362793,940,RC,HC MTM EA ADDTL 15 MIN NEW OR EST PT,outpatient,,,,max,59.49,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99607,CPT,HC MTM EA ADDTL 15 MIN NEW OR EST PT,outpatient,,,,gross,59.49,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99607,CPT,HC MTM EA ADDTL 15 MIN NEW OR EST PT,outpatient,,,,discounted_cash,58.3,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99607,CPT,HC MTM EA ADDTL 15 MIN NEW OR EST PT,outpatient,,,,min,58.3,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99607,CPT,HC MTM EA ADDTL 15 MIN NEW OR EST PT,outpatient,,,,max,59.49,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,gross,118.98,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,discounted_cash,116.6,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,min,116.6,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,max,118.98,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,96041,CPT,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,gross,118.98,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,96041,CPT,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,discounted_cash,116.6,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,96041,CPT,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,min,116.6,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,96041,CPT,HC GENETIC COUNSELING EACH 30 MINS,outpatient,,,,max,118.98,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,gross,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,discounted_cash,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,min,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,max,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99202,CPT,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,gross,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99202,CPT,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,discounted_cash,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99202,CPT,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,min,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99202,CPT,HC VISIT LVL 2 NEW 11-25 MIN,outpatient,,,,max,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,gross,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,discounted_cash,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,min,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,max,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99203,CPT,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,gross,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99203,CPT,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,discounted_cash,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99203,CPT,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,min,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99203,CPT,HC VISIT LVL 3 NEW 26-45 MIN,outpatient,,,,max,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,gross,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,discounted_cash,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,min,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,max,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99204,CPT,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,gross,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99204,CPT,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,discounted_cash,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99204,CPT,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,min,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99204,CPT,HC VISIT LVL 4 NEW 46-90 MIN,outpatient,,,,max,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,gross,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,discounted_cash,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,min,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,max,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99205,CPT,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,gross,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99205,CPT,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,discounted_cash,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99205,CPT,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,min,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99205,CPT,HC VISIT LVL 5 NEW 90+ MIN,outpatient,,,,max,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,gross,69.96,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,discounted_cash,68.56,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,min,68.56,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,max,69.96,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99211,CPT,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,gross,69.96,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99211,CPT,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,discounted_cash,68.56,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99211,CPT,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,min,68.56,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99211,CPT,HC VISIT LVL 1 EST 0-10 MIN,outpatient,,,,max,69.96,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,gross,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,discounted_cash,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,min,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,max,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99212,CPT,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,gross,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99212,CPT,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,discounted_cash,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99212,CPT,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,min,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99212,CPT,HC VISIT LVL 2 EST 11-25 MIN,outpatient,,,,max,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,gross,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,discounted_cash,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,min,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,max,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99213,CPT,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,gross,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99213,CPT,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,discounted_cash,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99213,CPT,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,min,137.12,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99213,CPT,HC VISIT LVL 3 EST 26-45 MIN,outpatient,,,,max,139.92,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,gross,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,discounted_cash,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,min,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,max,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99214,CPT,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,gross,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99214,CPT,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,discounted_cash,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99214,CPT,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,min,171.4,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99214,CPT,HC VISIT LVL 4 EST 46-90 MIN,outpatient,,,,max,174.9,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,gross,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,discounted_cash,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,min,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,510,RC,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,max,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99215,CPT,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,gross,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99215,CPT,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,discounted_cash,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99215,CPT,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,min,205.68,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,99215,CPT,HC VISIT LVL 5 EST 90+ MIN,outpatient,,,,max,209.88,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,771,RC,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,gross,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,771,RC,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,discounted_cash,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,771,RC,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,min,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,771,RC,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,max,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,90480,CPT,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,gross,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,90480,CPT,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,discounted_cash,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,90480,CPT,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,min,102.84,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,90480,CPT,HC ADMIN COVID-19 VACCINE SINGLE DOSE,outpatient,,,,max,104.94,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,260,RC,HC HYDRATION IV INFUSION INIT,outpatient,,,,gross,202.56,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,260,RC,HC HYDRATION IV INFUSION INIT,outpatient,,,,discounted_cash,198.51,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,260,RC,HC HYDRATION IV INFUSION INIT,outpatient,,,,min,198.51,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
University of Maryland Medical Center,52-1362793,260,RC,HC HYDRATION IV INFUSION INIT,outpatient,,,,max,202.56,,,6/8/2026,521362793_University-of-Maryland-Medical-Center_standardcharges.csv
